Date,Open,High,Low,Close,Adj Close,Volume,3MA,5MA
2009-02-24,9400,9450,9280,9350,7276.322266,22671950,7434.560059,7475.545996
2009-02-25,9630,9660,9470,9560,7439.748047,20927400,7367.114584,7403.950098
2009-02-26,9580,9860,9300,9540,7424.183105,21950050,7421.589844,7403.950098
2009-02-27,9500,9860,9410,9540,7424.183105,29510500,7380.084473,7393.054981
2009-03-02,9510,9510,9160,9240,7190.720215,24741650,7429.371419,7422.627148
2009-03-03,9090,9580,9090,9510,7400.835938,24954950,7346.362142,7351.031348
2009-03-04,9560,9810,9380,9780,7610.953125,26067250,7338.579753,7375.934082
2009-03-05,9980,10120,9790,10060,7828.854492,32982600,7400.836426,7410.175098
2009-03-06,9920,10100,9880,10000,7782.165039,19412000,7613.547852,7491.109375
2009-03-09,10200,10320,9950,10300,8015.626465,18225250,7740.657552,7562.705762
2009-03-10,10100,10360,10040,10080,7844.420898,20458750,7875.548665,7727.687012
2009-03-11,10380,10500,10260,10500,8171.270508,26584150,7880.737467,7816.404004
2009-03-12,10400,10720,10400,10720,8342.478516,50741850,8010.43929,7928.46748
2009-03-13,10800,11000,10560,10560,8217.96582,24128850,8119.389974,8031.192285
2009-03-16,10520,10720,10340,10460,8140.143555,14711600,8243.904948,8118.352441
2009-03-17,10560,10740,10340,10680,8311.352539,20205900,8233.529297,8143.255859
2009-03-18,10760,10820,10540,10800,8404.734375,16913000,8223.153971,8236.642188
2009-03-19,10940,10980,10740,10820,8420.301758,19517500,8285.410156,8283.334961
2009-03-20,10700,10980,10700,10840,8435.865234,17561600,8378.796224,8298.899609
2009-03-23,10840,11020,10840,11000,8560.381836,2420900,8420.300456,8342.479492
2009-03-24,11200,11200,10960,11180,8700.459961,24804800,8472.182943,8426.527148
2009-03-25,11000,11180,11000,11120,8653.768555,12749800,8565.56901,8504.348633
2009-03-26,11020,11420,10960,11400,8871.663086,20870050,8638.203451,8554.155469
2009-03-27,11620,11780,11480,11680,9089.568359,28539350,8741.963867,8644.427734
2009-03-30,11620,11800,11300,11340,8824.972656,18359700,8871.666667,8775.168359
2009-03-31,11280,11680,11260,11360,8840.539063,20010000,8928.7347,8828.086523
2009-04-01,11400,11600,11180,11400,8871.663086,24952250,8918.360026,8856.102344
2009-04-02,11680,11820,11500,11820,9198.518555,28688300,8845.724935,8899.68125
2009-04-03,11980,12000,11680,11860,9229.645508,24722050,8970.240235,8965.052344
2009-04-06,11860,12260,11860,11880,9245.210938,33315050,9099.942383,8993.067774
2009-04-07,11820,11900,11660,11680,9089.568359,27388200,9224.458334,9077.11543
2009-04-08,11480,11560,11100,11140,8669.332031,31449400,9188.141602,9126.921289
2009-04-09,11220,11680,11200,11600,9027.308594,30887600,9001.370443,9086.455078
2009-04-10,11940,12060,11760,12060,9385.287109,32713800,8928.736328,9052.213086
2009-04-13,11880,12000,11640,11660,9074.000977,20707150,9027.309245,9083.341406
2009-04-14,11700,11760,11420,11500,8949.487305,25554750,9162.198893,9049.099414
2009-04-15,11320,11700,11300,11700,9105.132813,25775000,9136.258464,9021.083203
2009-04-16,11920,11980,11600,11620,9042.873047,29263500,9042.873698,9108.24336
2009-04-17,11880,12080,11780,11940,9291.90332,40656900,9032.497722,9111.35625
2009-04-20,12000,12020,11640,11840,9214.082031,17605900,9146.636393,9092.679492
2009-04-21,11620,11920,11560,11820,9198.518555,18312700,9182.952799,9120.695703
2009-04-22,11960,12300,11880,12180,9478.674805,41166700,9234.834635,9170.501953
2009-04-23,12280,12640,12220,12540,9758.833008,32402300,9297.091797,9245.210352
2009-04-24,12320,12540,11800,11840,9214.082031,45867800,9478.675456,9388.402344
2009-04-27,11840,11880,11580,11700,9105.132813,27196350,9483.863281,9372.838086
2009-04-28,11800,11800,11500,11500,8949.487305,24129050,9359.349284,9351.048242
2009-04-29,11540,11720,11500,11720,9120.694336,16499450,9089.567383,9301.241992
2009-04-30,11900,12040,11680,11840,9214.082031,30656900,9058.438151,9229.645899
2009-05-04,11900,11940,11560,11640,9058.4375,39634800,9094.754557,9120.695703
2009-05-06,11500,11620,11260,11300,8793.84375,58004900,9131.071289,9089.566797
2009-05-07,11440,11460,11180,11320,8809.410156,34475350,9022.121094,9027.308984
2009-05-08,11320,11480,11260,11380,8856.102539,22852100,8887.230469,8999.293555
2009-05-11,11320,11360,11160,11260,8762.717773,32233300,8819.785482,8946.375195
2009-05-12,11260,11380,11200,11220,8731.588867,23892300,8809.410156,8856.102344
2009-05-13,11260,11320,11140,11200,8716.022461,29321300,8783.469726,8790.732617
2009-05-14,11120,11140,11020,11040,8591.507813,30779700,8736.776367,8775.168359
2009-05-15,11160,11240,11060,11100,8638.202148,23443100,8679.70638,8731.587891
2009-05-18,11100,11200,11020,11120,8653.768555,22413200,8648.577474,8688.007812
2009-05-19,11340,11460,11240,11400,8871.663086,27926800,8627.826172,8666.217969
2009-05-20,11460,11540,11400,11520,8965.050781,21177800,8721.211263,8694.232813
2009-05-21,11400,11460,11200,11260,8762.717773,20055900,8830.160807,8744.038477
2009-05-22,11140,11200,11000,11000,8560.381836,25598900,8866.477213,8778.280469
2009-05-25,10920,11080,10400,10900,8482.557617,28436550,8762.716797,8762.716406
2009-05-26,10900,10940,10700,10760,8373.605469,28037250,8601.885742,8728.474219
2009-05-27,10900,11020,10680,10700,8326.913086,31046950,8472.181641,8628.862695
2009-05-28,10800,11180,10720,11180,8700.459961,33025950,8394.358724,8501.235156
2009-05-29,11140,11220,11000,11160,8684.895508,25342100,8466.992839,8488.783594
2009-06-01,11040,11160,10880,11160,8684.895508,20849600,8570.756185,8513.686328
2009-06-02,11320,11380,11100,11120,8653.768555,27876300,8690.083659,8554.153906
2009-06-03,11160,11300,11020,11040,8591.507813,19282250,8674.519857,8610.186524
2009-06-04,11140,11400,10940,11100,8638.202148,29484950,8643.390625,8663.105469
2009-06-05,11280,11400,11100,11380,8856.102539,31006050,8627.826172,8650.653906
2009-06-08,11460,11580,11420,11500,8949.487305,26815150,8695.270833,8684.895313
2009-06-09,11640,11660,11300,11300,8793.84375,25031300,8814.597331,8737.813672
2009-06-10,11340,11780,11280,11740,9136.258789,38127050,8866.477865,8765.828711
2009-06-11,11740,11960,11640,11700,9105.132813,45518350,8959.863281,8874.778906
2009-06-12,11780,11820,11660,11680,9089.568359,17554250,9011.745117,8968.165039
2009-06-15,11680,11720,11420,11580,9011.74707,20025650,9110.319987,9014.858203
2009-06-16,11400,11480,11300,11300,8793.84375,19584700,9068.816081,9027.310156
2009-06-17,11340,11580,11260,11500,8949.487305,17547950,8965.05306,9027.310156
2009-06-18,11500,11580,11260,11300,8793.84375,21151050,8918.359375,8989.955859
2009-06-19,11380,11420,11220,11240,8747.151367,19741650,8845.724935,8927.698047
2009-06-22,11240,11640,11200,11500,8949.487305,24495850,8830.160807,8859.214648
2009-06-23,11420,11600,11340,11500,8949.487305,28982750,8830.160807,8846.762695
2009-06-24,11540,11660,11480,11600,9027.308594,22931200,8882.041992,8877.891406
2009-06-25,11620,11940,11560,11760,9151.824219,31776550,8975.427735,8893.455664
2009-06-26,11920,12020,11800,11920,9276.337891,27645950,9042.873373,8965.051758
2009-06-29,11980,12160,11900,11960,9315.282227,13490700,9151.823568,9070.889063
2009-06-30,12000,12180,11840,11840,9221.818359,20185300,9247.814779,9144.048047
2009-07-01,11880,12120,11800,12060,9393.167969,14641400,9271.146159,9198.514258
2009-07-02,12200,12200,12000,12040,9377.59082,12677100,9310.089518,9271.686133
2009-07-03,11900,12040,11880,12020,9362.013672,11348350,9330.859049,9316.839453
2009-07-06,12200,12820,12180,12680,9876.068359,46675200,9377.59082,9333.974609
2009-07-07,12980,13120,12860,13000,10125.30957,30934250,9538.557617,9446.131836
2009-07-08,12940,13100,12760,13100,10203.19336,26589600,9787.7972,9626.830078
2009-07-09,13100,13240,13000,13000,10125.30957,28213000,10068.19043,9788.835156
2009-07-10,13020,13120,12780,12900,10047.41992,14290050,10151.27083,9938.378906
2009-07-13,12900,12900,12400,12400,9657.984375,20495950,10125.30762,10075.46016
2009-07-14,12640,12840,12480,12680,9876.068359,21014800,9943.571289,10031.84336
2009-07-15,13080,13400,13020,13320,10374.54492,38068700,9860.490885,9981.995117
2009-07-16,13560,13580,13360,13480,10499.16406,22349050,9969.532552,10016.26543
2009-07-17,13480,13660,13280,13400,10436.85547,17033150,10249.92578,10091.03633
2009-07-20,13600,13940,13480,13800,10748.40137,24285750,10436.85482,10168.92344
2009-07-21,13900,13900,13720,13840,10779.55762,19997150,10561.47363,10387.00684
2009-07-22,13800,13820,13560,13760,10717.24609,16247900,10654.93815,10567.70469
2009-07-23,13740,13820,13500,13560,10561.47363,23171400,10748.40169,10636.24492
2009-07-24,13560,13780,13500,13660,10639.3584,29495650,10686.09245,10648.70684
2009-07-27,13700,14000,13660,13980,10888.59863,31756300,10639.35938,10689.20742
2009-07-28,13900,14040,13780,14000,10904.17578,19430800,10696.47689,10717.24688
2009-07-29,14000,14100,13900,13940,10857.44141,16666750,10810.71094,10742.17051
2009-07-30,13980,14280,13880,14280,11122.25879,18120700,10883.40527,10770.20957
2009-07-31,14460,14580,14320,14480,11278.03223,30379200,10961.29199,10882.3666
2009-08-03,14640,14640,14260,14300,11137.83789,24572000,11085.91081,11010.10137
2009-08-04,14400,14720,14320,14500,11293.61035,26531750,11179.3763,11059.94922
2009-08-05,14520,14700,14380,14660,11418.22949,21336400,11236.49349,11137.83613
2009-08-06,14460,14600,14280,14300,11137.83789,20482100,11283.22591,11249.99375
2009-08-07,14160,14340,14100,14320,11153.41504,18601650,11283.22591,11253.10957
2009-08-10,14420,14420,14060,14200,11059.9502,17483500,11236.49414,11228.18613
2009-08-11,14220,14240,14060,14100,10982.06543,16843750,11117.06771,11212.60859
2009-08-12,14000,14040,13820,13860,10795.13574,23187150,11065.14355,11150.29961
2009-08-13,14000,14360,13900,14040,10935.33106,31342850,10945.71712,11025.68086
2009-08-14,14200,14620,14200,14620,11387.07617,31875550,10904.17741,10985.17949
2009-08-17,14480,14620,14220,14260,11106.68164,22640300,11039.18099,11031.91172
2009-08-18,14120,14720,14120,14600,11371.49707,25444550,11143.02962,11041.25801
2009-08-19,14600,15000,14480,14760,11496.11719,27582000,11288.41829,11119.14434
2009-08-20,14900,14940,14540,14800,11527.27051,21000450,11324.7653,11259.34063
2009-08-21,14860,15140,14840,15140,11792.08984,27583400,11464.96159,11377.72852
2009-08-24,15400,15700,15400,15660,12197.10156,30714750,11605.15918,11458.73125
2009-08-25,15500,15680,15480,15500,12072.48047,19044250,11838.82064,11676.81523
2009-08-26,15500,15620,15380,15540,12103.63574,14562850,12020.55729,11817.01191
2009-08-27,15300,15480,15140,15340,11947.86328,16354350,12124.40592,11938.51563
2009-08-28,15460,15680,15280,15280,11901.12695,19551050,12041.3265,12022.63418
2009-08-31,15300,15500,15200,15420,12010.1709,21531600,11984.20866,12044.4416
2009-09-01,15600,16000,15340,15980,12446.33691,25367300,11953.05371,12007.05547
2009-09-02,15700,15820,15600,15680,12212.68066,27898950,12119.21159,12081.82676
2009-09-03,15660,15700,15480,15500,12072.48047,16052050,12223.06283,12103.63574
2009-09-04,15620,15660,15220,15340,11947.86328,22808450,12243.83268,12128.55918
2009-09-07,15420,15600,15220,15460,12041.32715,16972400,12077.6748,12137.90645
2009-09-08,15460,15620,15400,15620,12165.94531,13640500,12020.55697,12144.1377
2009-09-09,15640,15760,15500,15620,12165.94531,15959400,12051.71191,12088.05938
2009-09-10,15520,15840,15520,15820,12321.71875,34739400,12124.40592,12078.7123
2009-09-11,15880,15880,15680,15860,12352.87305,15467150,12217.86979,12128.55996
2009-09-14,15920,15920,15200,15280,11901.12695,27969450,12280.17904,12209.56191
2009-09-15,15200,15460,15200,15380,11979.01758,26013000,12191.90625,12181.52188
2009-09-16,15400,16000,15320,15900,12384.03027,35553800,12077.67253,12144.13633
2009-09-17,16120,16200,15920,16200,12617.69238,24735000,12088.05827,12187.75332
2009-09-18,16200,16400,16080,16120,12555.37891,44801250,12326.91341,12246.94805
2009-09-21,16040,16200,15880,15960,12430.75977,16830750,12519.03385,12287.44922
2009-09-22,16000,16580,15960,16500,12851.35254,25779150,12534.61035,12393.37578
2009-09-23,16500,16520,16240,16400,12773.46289,16566700,12612.49707,12567.84277
2009-09-24,16380,16400,15960,16060,12508.64746,24304750,12685.19173,12645.7293
2009-09-25,15860,15920,15660,15900,12384.03027,20494450,12711.1543,12623.92031
2009-09-28,15820,15940,15600,15920,12399.60742,13905100,12555.38021,12589.65059
2009-09-29,15840,16300,15840,16240,12648.8457,20419700,12430.76172,12583.42012
2009-09-30,16140,16500,16120,16300,12695.57715,23985850,12477.49447,12542.91875
2009-10-01,16220,16300,15680,15840,12337.29785,26930050,12581.34342,12527.3416
2009-10-05,15560,15600,14920,14940,11636.31543,47146300,12560.57357,12493.07168
2009-10-06,15100,15220,14900,14900,11605.16113,38409800,12223.06348,12343.52871
2009-10-07,15040,15120,14420,14440,11246.87891,38221850,11859.59147,12184.63945
2009-10-08,14560,14560,14120,14400,11215.72559,52971900,11496.11849,11904.24609
2009-10-09,14580,15100,14520,15100,11760.93555,31334400,11355.92188,11608.27578
2009-10-12,15200,15260,14820,14980,11667.46777,21586100,11407.84668,11493.00332
2009-10-13,15000,15300,14840,15140,11792.08984,18348000,11548.04297,11499.23379
2009-10-14,15380,15460,15280,15380,11979.01758,20841250,11740.16439,11536.61953
2009-10-15,15660,15660,15260,15500,12072.48047,17809550,11812.8584,11683.04727
2009-10-16,15000,15560,14900,14920,11620.73633,23712800,11947.86263,11854.39824
2009-10-19,14760,15100,14460,15020,11698.625,21675850,11890.74479,11826.3584
2009-10-20,15160,15220,14920,15040,11714.2002,14165400,11797.2806,11832.58984
2009-10-21,15000,15040,14640,14700,11449.38574,25319950,11677.85384,11817.01191
2009-10-22,14640,14760,14460,14520,11309.18945,21589750,11620.73698,11711.08555
2009-10-23,14600,14980,14580,14900,11605.16113,21616400,11490.92513,11558.42734
2009-10-26,14820,15180,14780,15060,11729.7793,15657300,11454.57878,11555.3123
2009-10-27,14980,15040,14800,14840,11558.42578,16264450,11548.04329,11561.54316
2009-10-28,14880,14900,14400,14400,11215.72559,25568050,11631.12207,11530.38828
2009-10-29,14200,14440,14020,14360,11184.57129,32193450,11501.31022,11483.65625
2009-10-30,14660,14800,14440,14460,11262.45703,27823550,11319.57422,11458.73262
2009-11-02,14220,14540,14160,14360,11184.57129,23125050,11220.91797,11390.1918
2009-11-03,14380,14640,14300,14580,11355.92285,19636750,11210.5332,11281.1502
2009-11-04,14540,14720,14400,14660,11418.22949,17170650,11267.65039,11240.64961
2009-11-05,14620,14620,14220,14240,11091.10449,18633900,11319.57454,11281.15039
2009-11-06,14520,14540,14280,14440,11246.87891,15201050,11288.41895,11262.45703
2009-11-09,14540,14640,14440,14480,11278.03223,13426450,11252.07096,11259.34141
2009-11-10,14680,14720,14480,14540,11324.7666,19617400,11205.33854,11278.03359
2009-11-11,14640,14700,14320,14700,11449.38574,15973550,11283.22591,11271.80234
2009-11-12,14740,14860,14400,14400,11215.72559,24682750,11350.72819,11278.03359
2009-11-13,14480,14540,14180,14280,11122.25879,21560950,11329.95931,11302.95781
2009-11-16,14400,14660,14280,14660,11418.22949,20057700,11262.45671,11278.03379
2009-11-17,14760,14820,14520,14560,11340.3457,18009450,11252.07129,11306.07324
2009-11-18,14700,15000,14640,15000,11683.0459,29638400,11293.61133,11309.18906
2009-11-19,15000,15300,15000,15180,11823.24316,22743700,11480.54036,11355.92109
2009-11-20,15020,15220,14920,15100,11760.93555,17162700,11615.54492,11477.42461
2009-11-23,15220,15280,15020,15180,11823.24316,14378850,11755.74154,11605.15996
2009-11-24,15220,15260,14820,14840,11558.42578,17703700,11802.47396,11686.1627
2009-11-25,14840,14980,14800,14980,11667.46777,10610150,11714.2015,11729.77871
2009-11-26,14980,15140,14860,14860,11574.00781,11798250,11683.04557,11726.66309
2009-11-27,14600,14780,14240,14240,11091.10449,23077300,11599.96712,11676.81602
2009-11-30,14460,14640,14380,14400,11215.72559,18751200,11444.19336,11542.8498
2009-12-01,14400,14740,14360,14740,11480.54004,17255950,11293.61263,11421.34629
2009-12-02,14860,15000,14800,14940,11636.31543,16733700,11262.45671,11405.76914
2009-12-03,15040,15200,14940,15180,11823.24316,15982500,11444.19369,11399.53867
2009-12-04,15160,15340,15100,15240,11869.97461,18336750,11646.69954,11449.38574
2009-12-07,15400,15540,15260,15420,12010.1709,16446850,11776.51107,11605.15977
2009-12-08,15420,15520,15340,15440,12025.74902,10088500,11901.12956,11764.04883
2009-12-09,15240,15640,15220,15560,12119.21289,17773300,11968.63151,11873.09062
2009-12-10,15420,15760,15320,15760,12274.98633,44528150,12051.71094,11969.67012
2009-12-11,15800,15940,15660,15700,12228.25586,16265250,12139.98275,12060.01875
2009-12-14,15700,15800,15440,15580,12134.79004,15496050,12207.48503,12131.675
2009-12-15,15600,15620,15440,15540,12103.63574,12269300,12212.67741,12156.59883
2009-12-16,15600,15720,15500,15600,12150.36914,19952700,12155.56055,12172.17617
2009-12-17,15620,15620,15300,15300,11916.70801,15858250,12129.59831,12178.40742
2009-12-18,15200,15580,15160,15460,12041.32715,20295050,12056.9043,12106.75176
2009-12-21,15460,15540,15340,15420,12010.1709,14575300,12036.13477,12069.36602
2009-12-22,15500,15620,15460,15620,12165.94531,12264950,11989.40202,12044.44219
2009-12-23,15760,15760,15560,15680,12212.68066,12490000,12072.48112,12056.9041
2009-12-24,15700,15880,15640,15800,12306.14258,20309600,12129.59896,12069.36641
2009-12-28,15800,15860,15580,15740,12259.4082,11758250,12228.25619,12147.25332
2009-12-29,15720,15740,15600,15720,12361.6377,6840100,12259.41048,12190.86953
2009-12-30,15760,15980,15740,15980,12566.08984,14736900,12309.06283,12261.16289
2010-01-04,16060,16180,16000,16180,12723.36426,11950800,12395.71191,12341.1918
2010-01-05,16520,16580,16300,16440,12927.82031,27925850,12550.36393,12443.32852
2010-01-06,16580,16820,16520,16820,13226.63867,22948850,12739.09147,12567.66406
2010-01-07,16820,16820,16260,16260,12786.27441,22107950,12959.27441,12761.11016
2010-01-08,16400,16420,16120,16420,12912.0957,14777550,12980.24447,12846.0375
2010-01-11,16420,16460,15940,15940,12534.6377,19896100,12975.00293,12915.23867
2010-01-12,15940,16180,15900,16180,12723.36426,19218050,12744.33594,12877.49336
2010-01-13,16100,16120,15940,15940,12534.6377,13375300,12723.36589,12836.60215
2010-01-14,16120,16620,16000,16540,13006.45508,26551550,12597.54655,12698.20195
2010-01-15,16640,16860,16580,16840,13242.36523,19905600,12754.81901,12742.23809
2010-01-18,16800,16920,16560,16860,13258.09375,13060400,12927.81934,12808.29199
2010-01-19,17000,17000,16440,16460,12943.54785,12041250,13168.97135,12952.9832
2010-01-20,16460,16740,16460,16680,13116.54492,19200850,13148.00228,12997.01992
2010-01-21,16400,17000,16400,17000,13368.18555,16990100,13106.06217,13113.40137
2010-01-22,16800,16900,16360,16500,12975.00293,23460500,13142.75944,13185.74746
2010-01-25,16320,16960,16300,16840,13242.36523,20578400,13153.24447,13132.275
2010-01-26,16920,16920,16240,16300,12817.72949,18722300,13195.18457,13129.1293
2010-01-27,16300,16340,16000,16000,12581.81836,18516150,13011.69922,13103.96563
2010-01-28,16160,16300,16060,16160,12707.63672,13795800,12880.6377,12997.02031
2010-01-29,16000,16020,15600,15680,12330.18555,22854100,12702.39486,12864.91055
2010-02-01,15680,15700,15300,15540,12220.0918,25037200,12539.88021,12735.94707
2010-02-02,15800,15800,15400,15440,12141.45703,19677150,12419.30469,12531.49238
2010-02-03,15640,15700,15360,15540,12220.0918,16467700,12230.57813,12396.23789
2010-02-04,15500,15660,15440,15520,12204.36328,11971700,12193.88021,12323.89258
2010-02-05,15160,15220,14940,15000,11795.45508,25705750,12188.63737,12223.23789
2010-02-08,14940,15080,14820,14960,11764,21891500,12073.30339,12116.2918
2010-02-09,14960,15220,14840,15220,11968.45606,16834200,11921.27279,12025.07344
2010-02-10,15260,15280,15040,15100,11874.09473,13174200,11842.63704,11990.47324
2010-02-11,15140,15300,15120,15260,11999.9082,13208300,11868.85026,11921.27383
2010-02-12,15340,15340,14900,15000,11795.45508,22879300,11947.48633,11880.38281
2010-02-16,15000,15180,14960,15120,11889.81934,7723550,11889.81934,11880.38281
2010-02-17,15440,15580,15280,15580,12251.54492,13997150,11895.06087,11905.54668
2010-02-18,15580,15620,15440,15500,12188.63672,7251900,11978.93978,11962.16445
2010-02-19,15380,15540,15180,15200,11952.73047,11094000,12110.00033,12025.07285
2010-02-22,15440,15560,15400,15460,12157.18262,11580550,12130.9707,12015.6373
2010-02-23,15480,15480,15120,15340,12062.82031,12568850,12099.5166,12087.98281
2010-02-24,15180,15220,15000,15040,11826.90918,15052500,12057.5778,12122.58301
2010-02-25,15080,15160,14680,14720,11575.27441,19273900,12015.63737,12037.65586
2010-02-26,14800,14960,14660,14880,11701.09668,15576350,11821.66797,11914.9834
2010-03-02,15220,15480,15120,15400,12110.00098,23494700,11701.09342,11864.65664
2010-03-03,15420,15460,15260,15420,12125.72852,9713550,11795.45736,11855.22031
2010-03-04,15420,15440,15120,15220,11968.45606,10205050,11978.94206,11867.80195
2010-03-05,15260,15500,15260,15500,12188.63672,11754700,12068.06185,11896.11133
2010-03-08,15800,15840,15700,15720,12361.6377,19563300,12094.27376,12018.78379
2010-03-09,15740,15740,15540,15720,12361.6377,12211750,12172.91016,12150.89199
2010-03-10,15720,15740,15560,15680,12330.18555,11367600,12303.9707,12201.21934
2010-03-11,15800,15880,15560,15560,12235.82031,19631000,12351.15365,12242.11074
2010-03-12,15560,15680,15420,15560,12235.82031,9997950,12309.21452,12295.58359
2010-03-15,15640,15660,15280,15360,12078.5459,11156550,12267.27539,12305.02031
2010-03-16,15360,15400,15160,15300,12031.36719,16548150,12183.39551,12248.40195
2010-03-17,15440,15960,15420,15960,12550.36426,21840650,12115.24447,12182.34785
2010-03-18,15900,16140,15900,15940,12534.6377,15393500,12220.09245,12226.38359
2010-03-19,16020,16140,15960,16080,12644.72949,10711200,12372.12305,12286.14707
2010-03-22,16060,16080,15840,16020,12597.54492,9191800,12576.57715,12367.92891
2010-03-23,16140,16300,16100,16180,12723.36426,9923300,12592.30404,12471.72871
2010-03-24,16300,16500,16260,16380,12880.63379,15926950,12655.21289,12610.12813
2010-03-25,16300,16440,16180,16380,12880.63379,9481650,12733.84766,12676.18203
2010-03-26,16460,16500,16240,16400,12896.36426,10481650,12828.21061,12745.38125
2010-03-29,16200,16500,16200,16360,12864.91016,7756350,12885.87728,12795.7082
2010-03-30,16540,16580,16240,16280,12802,12042400,12880.63607,12849.18125
2010-03-31,16280,16680,16260,16360,12864.91016,21699800,12854.4248,12864.9084
2010-04-01,16520,16900,16480,16900,13289.5459,28068050,12843.9401,12861.76367
2010-04-02,16920,17200,16820,17140,13478.27441,20907050,12985.48535,12943.54609
2010-04-05,17220,17400,17140,17400,13682.73145,15201700,13210.91016,13059.92812
2010-04-06,17480,17500,17220,17380,13667.00195,16494250,13483.51725,13223.49238
2010-04-07,17300,17380,17040,17180,13509.72754,19418550,13609.33594,13396.49277
2010-04-08,17140,17260,17060,17260,13572.63477,13447700,13619.82031,13525.45625
2010-04-09,17280,17320,16960,17120,13462.54688,13757650,13583.12142,13582.07402
2010-04-12,17180,17200,16540,16600,13053.63867,24897000,13514.96973,13578.92852
2010-04-13,16680,16680,16300,16560,13022.18555,20446350,13362.9401,13453.10996
2010-04-14,16700,16940,16660,16900,13289.5459,15369350,13179.45703,13324.14668
2010-04-15,17240,17240,16880,17100,13446.81934,18248400,13121.79004,13280.11035
2010-04-16,17100,17160,16820,16960,13336.72656,11003100,13252.85026,13254.94727
2010-04-19,16740,16800,16520,16540,13006.45508,12357100,13357.69727,13229.7832
2010-04-20,16540,16640,16420,16560,13022.18555,13571500,13263.33366,13220.34648
2010-04-21,16760,17060,16700,17040,13399.63672,13200200,13121.78906,13220.34648
2010-04-22,16980,16980,16660,16820,13226.63867,17161750,13142.75911,13242.36465
2010-04-23,16960,16960,16560,16600,13053.63867,15442000,13216.15365,13198.32852
2010-04-26,16700,16840,16600,16680,13116.54492,13009350,13226.63802,13141.71094
2010-04-27,16620,16760,16540,16700,13132.27539,13040500,13132.27409,13163.72891
2010-04-28,16400,16500,16360,16500,12975.00293,16007500,13100.81966,13185.74688
2010-04-29,16600,16620,16320,16500,12975.00293,11337150,13074.60775,13100.82012
2010-04-30,16560,17040,16540,16980,13352.45508,22710850,13027.42708,13050.49297
2010-05-03,16900,16900,16540,16580,13037.90918,14553900,13100.82031,13110.25625
2010-05-04,16800,16860,16600,16680,13116.54492,9138450,13121.78906,13094.5291
2010-05-06,16340,16380,16200,16280,12802,22570150,13168.96973,13091.38301
2010-05-07,15960,15980,15760,15880,12487.45313,37887000,12985.4847,13056.78242
2010-05-10,16000,16100,15940,16060,12629.00098,16435550,12801.99935,12959.27246
2010-05-11,16240,16240,15820,15820,12440.27344,22498000,12639.4847,12814.58164
2010-05-12,15940,15960,15640,15780,12408.81934,15759500,12518.90918,12695.05449
2010-05-13,15960,16400,15940,16260,12786.27441,15900650,12492.69792,12553.50938
2010-05-14,16120,16240,15980,16200,12739.09375,14674300,12545.1224,12550.36426
2010-05-17,15960,15980,15560,15680,12330.18555,26460950,12644.72917,12600.69238
2010-05-18,15800,15900,15680,15840,12456.00195,18143800,12618.5179,12540.9293
2010-05-19,15700,15700,15380,15460,12157.18262,17987050,12508.42708,12544.075
2010-05-20,15300,15440,15100,15120,11889.81934,19772500,12314.45671,12493.74766
2010-05-24,14940,15280,14880,15160,11921.27441,17704300,12167.66797,12314.45664
2010-05-25,15000,15120,14720,14820,11653.90918,25489550,11989.42546,12150.89277
2010-05-26,15200,15380,14900,15000,11795.45508,22943950,11821.66764,12015.6375
2010-05-27,14880,15500,14820,15440,12141.45703,22173500,11790.21289,11883.52813
2010-05-28,15740,15740,15340,15560,12235.82031,22448950,11863.6071,11880.38301
2010-05-31,15440,15620,15360,15520,12204.36328,12774650,12057.57747,11949.5832
2010-06-01,15520,15580,15300,15360,12078.5459,11382350,12193.88021,12006.20098
2010-06-03,15600,15680,15480,15540,12220.0918,14649400,12172.90983,12091.12832
2010-06-04,15500,15940,15480,15860,12471.72656,12598850,12167.66699,12176.05566
2010-06-07,15580,15740,15540,15740,12377.36328,15161550,12256.78809,12242.10957
2010-06-08,15700,15960,15520,15700,12345.91113,14499800,12356.39388,12270.41816
2010-06-09,15840,15840,15320,15400,12110.00098,17914950,12398.33366,12298.72773
2010-06-10,15540,15600,15420,15460,12157.18262,17769350,12277.75846,12305.01875
2010-06-11,15700,15940,15660,15940,12534.6377,18283050,12204.36491,12292.43691
2010-06-14,15820,16180,15820,16140,12691.91016,12094650,12267.27376,12305.01914
2010-06-15,16200,16200,15960,15960,12550.36426,9528550,12461.24349,12367.92852
2010-06-16,16300,16440,16180,16380,12880.63379,18823500,12592.30404,12408.81914
2010-06-17,16240,16340,16200,16340,12849.18262,11648800,12707.63607,12562.9457
2010-06-18,16500,16500,16240,16440,12927.82031,9579500,12760.06022,12701.3457
2010-06-21,16600,16780,16500,16600,13053.63867,14230700,12885.87891,12779.98223
2010-06-22,16540,16540,16260,16320,12833.45703,14794100,12943.5472,12852.32793
2010-06-23,16220,16220,16000,16100,12660.45606,17489950,12938.30534,12908.94648
2010-06-24,16160,16460,16100,16400,12896.36426,14152200,12849.18392,12864.91094
2010-06-25,16180,16200,16040,16100,12660.45606,16982600,12796.75911,12874.34727
2010-06-28,16100,16160,15920,15920,12518.91113,13026700,12739.09212,12820.87441
2010-06-29,16020,16080,15740,15840,12534.73731,12560000,12691.91048,12713.92891
2010-06-30,15400,15600,15400,15480,12249.8584,26708450,12571.36816,12654.18496
